iter	RMSE
333	6004.336436
334	6003.077298
335	6000.558449
336	5996.259172
337	5993.871305
338	5992.447618
339	5989.23795
340	5987.906525
341	5986.148526
342	5984.730351
343	5983.350534
344	5981.618446
345	5979.765899
346	5977.935824
347	5975.064871
348	5973.335215
349	5970.941275
350	5969.670747
351	5967.577289
352	5965.247662
353	5962.408499
354	5960.131296
355	5957.646745
356	5955.413898
357	5953.327281
358	5951.683058
359	5949.57306
360	5946.991316
361	5945.806859
362	5943.531142
363	5941.505986
364	5938.871421
365	5937.412245
366	5935.812525
367	5934.60193
368	5933.557763
369	5931.107052
370	5928.872083
371	5925.067667
372	5924.0742
373	5922.173271
374	5920.003593
375	5918.525477
376	5916.276762
377	5912.578635
378	5911.502634
379	5910.213519
380	5908.694889
381	5907.159492
382	5903.721148
383	5901.761829
384	5900.648477
385	5898.57052
386	5897.125614
387	5895.057125
388	5893.641479
389	5890.288778
390	5889.285584
391	5887.814002
392	5886.45138
393	5885.249059
394	5883.335337
395	5881.542694
396	5880.23392
397	5877.072225
398	5876.12438
399	5875.213182
400	5873.006541
401	5872.088086
402	5869.653792
403	5868.785294
404	5866.822229
405	5865.142737
406	5863.337259
407	5861.613975
408	5860.717075
409	5859.722791
410	5858.415135
411	5856.815884
412	5855.497643
413	5854.262772
414	5852.699347
415	5850.908656
416	5849.810425
417	5848.115581
418	5846.798025
419	5845.071847
420	5843.316054
421	5842.376453
422	5841.544011
423	5840.710212
424	5839.477339
425	5838.259116
426	5836.277976
427	5834.05921
428	5831.139398
429	5830.060681
430	5828.903444
431	5827.690218
432	5824.932329
433	5823.773846
434	5821.114771
435	5818.910853
436	5817.018238
437	5815.592316
438	5814.766679
439	5813.626997
440	5812.89352
441	5811.443366
442	5809.927739
443	5808.128111
444	5806.994506
445	5805.350534
446	5804.425963
447	5803.329357
448	5801.292914
449	5799.583521
450	5797.980633
451	5797.136334
452	5796.282289
453	5795.411332
454	5794.532073
455	5793.041351
456	5791.964323
457	5790.913229
458	5789.931624
459	5788.353638
460	5786.807719
461	5784.8158
462	5783.693159
463	5782.648935
464	5781.007477
465	5779.487184
466	5778.767079
467	5777.757339
468	5776.73948
469	5775.945084
470	5774.049081
471	5773.044334
472	5772.374705
473	5771.450354
474	5770.420977
475	5769.73709
476	5768.410781
477	5766.950593
478	5765.746725
479	5763.173225
480	5761.92403
481	5760.523846
482	5759.172506
483	5757.584914
484	5756.589984
485	5754.728937
486	5753.925285
487	5752.432679
488	5751.684573
489	5749.266994
490	5748.306852
491	5747.388371
492	5746.657906
493	5745.312226
494	5744.001451
495	5742.748114
496	5741.351895
497	5740.497913
498	5739.37294
499	5738.233252
500	5737.322259
501	5735.595458
502	5734.891084
503	5734.216595
504	5733.307159
505	5732.152773
506	5730.91165
507	5730.298023
508	5729.239456
509	5728.548933
510	5727.797539
511	5726.441514
512	5725.555165
513	5724.663661
514	5723.791273
515	5722.877793
516	5722.214193
517	5720.480301
518	5719.057308
519	5718.363714
520	5717.573077
521	5715.157874
522	5714.10488
523	5713.440067
524	5712.779159
525	5711.935956
526	5711.314335
527	5710.029109
528	5708.854257
529	5707.837812
530	5706.208115
531	5705.631917
532	5704.435033
533	5703.601499
534	5702.78117
535	5701.425933
536	5700.517407
537	5699.542042
538	5698.976242
539	5698.346665
540	5697.815103
541	5696.713593
542	5695.763331
543	5694.261562
544	5693.155283
545	5692.170343
546	5690.933031
547	5690.31129
548	5688.053782
549	5687.262385
550	5686.340676
551	5685.586523
552	5684.552474
553	5682.513605
554	5681.701577
555	5680.417245
556	5679.758147
557	5678.970255
558	5678.222283
559	5676.282626
560	5675.416759
561	5674.119358
562	5671.87641
563	5669.745265
564	5669.154437
565	5668.6251
566	5667.402273
567	5666.270307
568	5665.550381
569	5664.800176
570	5664.119894
571	5662.70835
572	5660.581874
573	5658.462353
574	5656.679126
575	5654.023516
576	5653.307803
577	5652.418231
578	5650.340296
579	5649.849301
580	5649.277675
581	5648.538997
582	5647.79145
583	5645.815808
584	5644.04653
585	5643.040205
586	5642.22473
587	5640.902911
588	5640.375788
589	5639.632825
590	5639.033036
591	5638.392081
592	5636.37506
593	5635.277
594	5634.657141
595	5634.114033
596	5632.855846
597	5630.919545
598	5630.238372
599	5627.762064
600	5626.082009
601	5625.523507
602	5624.845647
603	5623.662375
604	5621.765963
605	5620.998185
606	5619.868944
607	5619.141859
608	5618.444895
609	5617.97877
610	5617.456822
611	5616.75954
612	5615.662758
613	5615.17071
614	5614.536509
615	5613.606073
616	5612.850318
617	5611.768718
618	5611.126121
619	5610.310219
620	5608.715108
621	5607.898909
622	5607.198846
623	5605.304287
624	5604.794808
625	5603.908073
626	5602.800773
627	5602.273654
628	5601.77597
629	5601.202537
630	5600.593627
631	5599.927466
632	5598.359912
633	5596.597485
634	5595.818655
635	5595.138948
636	5594.469334
637	5592.176943
638	5591.725613
639	5590.690659
640	5590.209358
641	5588.42352
642	5587.402649
643	5586.380555
644	5579.10431
645	5577.621912
646	5576.986003
647	5576.498062
648	5575.91348
649	5575.276887
650	5574.300704
651	5573.471254
652	5573.000601
653	5572.353379
654	5571.382982
655	5570.864595
656	5570.296327
657	5569.51099
658	5568.875201
659	5567.120541
660	5566.49334
661	5566.085931
662	5564.350767
663	5557.481261
664	5557.018116
665	5555.33677
666	5554.791437
667	5554.205469
668	5553.503592
669	5552.960469
670	5551.088876
671	5550.130748
672	5549.469268
673	5548.285081
674	5547.386038
675	5545.737923
676	5544.9341
677	5538.46277
678	5536.805998
679	5534.73454
680	5533.837432
681	5533.402448
682	5532.966678
683	5532.376827
684	5530.739633
685	5529.990621
686	5528.879542
687	5522.765179
688	5522.28746
689	5521.785545
690	5521.346975
691	5520.465161
692	5516.68016
693	5510.898865
694	5509.343543
695	5507.596365
696	5506.93716
697	5501.479717
698	5500.4087
699	5498.90678
700	5497.3408
701	5496.491663
702	5496.043958
703	5495.652943
704	5495.119228
705	5492.950415
706	5492.250347
707	5491.838878
708	5491.020084
709	5490.185818
710	5489.779026
711	5484.629801
712	5483.202473
713	5481.710871
714	5481.323977
715	5480.910383
716	5477.330169
717	5472.458473
718	5470.706882
719	5470.153154
720	5469.349776
721	5468.351324
722	5463.752599
723	5462.417781
724	5460.513169
725	5459.935299
726	5459.155416
727	5458.492146
728	5457.962131
729	5457.546238
730	5455.921419
731	5451.587616
732	5451.117342
733	5450.719942
734	5449.444363
735	5448.842217
736	5448.460994
737	5445.107656
738	5441.008887
739	5440.016167
740	5439.231876
741	5437.820375
742	5436.491847
743	5435.871695
744	5435.490535
745	5435.073976
746	5434.293201
747	5433.783422
748	5433.214455
749	5432.024587
750	5429.943505
751	5428.350455
752	5427.9561
753	5426.979806
754	5426.024681
755	5425.28488
756	5424.938252
757	5424.502915
758	5422.862922
759	5422.274832
760	5419.109312
761	5418.598295
762	5414.715641
763	5411.058346
764	5409.886983
765	5408.970098
766	5408.401435
767	5407.494219
768	5406.939203
769	5405.203847
770	5404.310524
771	5403.194823
772	5402.788806
773	5401.235965
774	5400.95326
775	5400.629461
776	5400.143104
777	5399.780114
778	5398.744993
779	5398.205526
780	5397.686423
781	5394.230854
782	5393.515841
783	5391.558915
784	5390.092648
785	5388.45277
786	5385.462681
787	5382.193896
788	5381.333428
789	5378.253256
790	5377.23339
791	5375.95813
792	5375.692796
793	5374.94486
794	5374.095739
795	5373.754593
796	5373.398846
797	5372.533592
798	5372.009948
799	5371.619609
800	5371.239761
801	5370.431857
802	5368.962559
803	5368.633184
804	5365.813498
805	5365.300161
806	5362.377723
807	5361.467577
808	5361.156386
809	5358.40118
810	5357.193919
811	5356.229165
812	5355.980417
813	5355.483654
814	5354.769828
815	5354.430356
816	5351.82522
817	5351.33015
818	5350.470794
819	5349.563635
820	5348.770741
821	5347.958299
822	5347.490259
823	5347.024951
824	5345.86967
825	5345.496372
826	5344.973921
827	5344.607131
828	5344.357831
829	5343.585411
830	5343.095152
831	5340.430948
832	5339.669097
833	5338.797309
834	5337.998609
835	5337.770803
836	5337.303277
837	5336.479068
838	5336.037273
839	5333.576301
840	5332.825052
841	5332.527758
842	5330.207297
843	5329.428509
844	5328.985027
845	5328.270429
846	5327.952804
847	5327.661725
848	5327.30199
849	5326.633245
850	5324.115117
851	5321.916254
852	5321.442946
853	5321.162487
854	5320.925578
855	5320.217296
856	5319.438329
857	5318.708712
858	5318.28969
859	5317.569974
860	5317.314495
861	5316.924984
862	5316.339517
863	5315.894497
864	5315.14899
865	5314.008321
866	5311.933831
867	5311.503564
868	5311.023659
869	5310.154537
870	5309.841001
871	5309.48279
872	5309.129339
873	5308.451693
874	5308.146027
875	5307.87667
876	5305.480719
877	5305.058507
878	5303.100567
879	5302.284592
880	5301.958228
881	5301.312869
882	5300.558238
883	5299.937845
884	5299.571646
885	5298.850036
886	5298.252724
887	5297.634863
888	5296.90727
889	5296.180827
890	5295.48021
891	5295.263136
892	5294.872199
893	5294.657531
894	5294.068532
895	5293.382472
896	5293.049755
897	5292.848354
898	5292.135912
899	5291.766223
900	5290.259106
901	5290.023411
902	5289.675488
903	5289.272819
904	5288.370694
905	5287.997157
906	5287.42424
907	5287.15611
908	5286.75258
909	5286.524373
910	5286.200686
911	5284.349054
912	5284.035294
913	5282.617523
914	5281.955187
915	5281.391004
916	5280.713596
917	5280.384358
918	5280.179068
919	5279.959338
920	5279.654326
921	5278.966498
922	5278.651085
923	5278.236574
924	5277.688043
925	5277.054675
926	5276.840598
927	5275.967646
928	5275.455223
929	5274.751718
930	5273.665249
931	5271.917441
932	5271.253333
933	5270.794435
934	5270.402603
935	5269.866226
936	5268.842153
937	5268.631144
938	5268.008011
939	5265.752475
940	5265.233839
941	5263.580222
942	5262.919687
943	5262.26185
944	5261.670966
945	5261.149092
946	5260.902032
947	5260.532229
948	5259.291063
949	5258.648605
950	5258.390696
951	5257.868439
952	5257.593388
953	5257.106174
954	5256.906675
955	5255.345616
956	5254.843258
957	5253.654701
958	5253.218008
959	5252.260762
960	5251.642346
961	5251.367568
962	5250.931753
963	5248.724354
964	5248.353981
965	5247.621629
966	5247.429251
967	5247.045808
968	5245.523345
969	5244.754034
970	5244.518567
971	5242.388858
972	5242.20732
973	5240.729844
974	5240.126597
975	5239.8193
976	5239.186115
977	5238.46529
978	5237.971902
979	5236.576396
980	5236.108073
981	5235.82572
982	5235.526603
983	5235.336239
984	5234.980747
985	5234.64012
986	5232.551875
987	5231.061869
988	5230.43706
989	5229.846176
990	5229.427127
991	5228.24148
992	5228.064011
993	5227.707793
994	5227.411401
995	5227.160833
996	5226.978443
997	5226.366568
998	5225.886209
999	5224.773863
